name,id,artists,Cluster_PCA,R,G,B,opacity,noise,R_label,G_label,B_label,opacity_label,noise_label,atmosphere
Crush,4WfV1CNg91SBp8oG0VY0VB,Cigarettes After Sex,2,57,140,24,51,24.79430731598844,"차가운,","안정적인,","무거운,","저명한,",약간의 빈티지한,"차가운, 안정적인, 무거운, 저명한, 약간의 빈티지한"
Little Person,2Dqs4YlxHnOUdYPWyWERqL,Jon Brion,0,13,248,29,50,67.51167444963309,"차가운,","활기찬,","무거운,","저명한,",강한 빈티지한,"차가운, 활기찬, 무거운, 저명한, 강한 빈티지한"
Touch,1l4pW7Tklvcc3k38rDFMkk,Cigarettes After Sex,2,56,174,47,51,19.53524571936847,"차가운,","안정적인,","무거운,","저명한,",약간의 빈티지한,"차가운, 안정적인, 무거운, 저명한, 약간의 빈티지한"
You're All I Want,4nvLuqwTOZdEJI1fcHXv8h,Cigarettes After Sex,2,44,186,33,51,17.155881698910385,"차가운,","안정적인,","무거운,","저명한,",깨끗한,"차가운, 안정적인, 무거운, 저명한, 깨끗한"
Don't Let Me Go,4b3khTm3ufGRTyZwuYdasn,Cigarettes After Sex,2,27,207,24,51,19.53524571936847,"차가운,","활기찬,","무거운,","저명한,",약간의 빈티지한,"차가운, 활기찬, 무거운, 저명한, 약간의 빈티지한"
Kiss It Off Me,2UKvxuMTM7JwprZrnpxgY1,Cigarettes After Sex,2,14,232,62,51,19.53524571936847,"차가운,","활기찬,","무거운,","저명한,",약간의 빈티지한,"차가운, 활기찬, 무거운, 저명한, 약간의 빈티지한"
Hentai,4SjEdGI6Otmo5DRxAXKS9o,Cigarettes After Sex,2,21,233,36,51,19.53524571936847,"차가운,","활기찬,","무거운,","저명한,",약간의 빈티지한,"차가운, 활기찬, 무거운, 저명한, 약간의 빈티지한"
John Wayne,6TWcSqCntZhH5vyc35kkob,Cigarettes After Sex,2,71,194,36,51,29.18612408272181,"밸런스 있는,","활기찬,","무거운,","저명한,",약간의 빈티지한,"밸런스 있는, 활기찬, 무거운, 저명한, 약간의 빈티지한"
Truly,2yyQmFCUPenLlfpfUxBnAd,Cigarettes After Sex,2,30,146,35,51,29.18612408272181,"차가운,","안정적인,","무거운,","저명한,",약간의 빈티지한,"차가운, 안정적인, 무거운, 저명한, 약간의 빈티지한"
Affection,1lusH0zFDRV1ThaFYsUgfi,Cigarettes After Sex,2,31,200,26,51,39.08160996219702,"차가운,","활기찬,","무거운,","저명한,",빈티지한,"차가운, 활기찬, 무거운, 저명한, 빈티지한"
Each Time You Fall in Love,2hIsd0F6ZGfHCC1xa7vSad,Cigarettes After Sex,2,48,194,18,51,29.18612408272181,"차가운,","활기찬,","무거운,","저명한,",약간의 빈티지한,"차가운, 활기찬, 무거운, 저명한, 약간의 빈티지한"
Paris,6ZARmHRi44AvJyUekngdAa,New West,2,25,248,36,50,17.278185456971315,"차가운,","활기찬,","무거운,","저명한,",깨끗한,"차가운, 활기찬, 무거운, 저명한, 깨끗한"
Gravity,3SktMqZmo3M9zbB7oKMIF7,John Mayer,2,36,227,200,51,72.8152101400934,"차가운,","활기찬,","신비로운,","저명한,",강한 빈티지한,"차가운, 활기찬, 신비로운, 저명한, 강한 빈티지한"
Just The Way You Are,1YwbObIsxLhBTjSI5lwJz6,James Smith,2,21,243,62,50,25.216811207471647,"차가운,","활기찬,","무거운,","저명한,",약간의 빈티지한,"차가운, 활기찬, 무거운, 저명한, 약간의 빈티지한"
Like Someone In Love,4aINyqdBW5DHx8NrkZRnjr,Bruno Major,2,28,206,74,51,28.2632866355348,"차가운,","활기찬,","중립적인,","저명한,",약간의 빈티지한,"차가운, 활기찬, 중립적인, 저명한, 약간의 빈티지한"
To Let A Good Thing Die,6rn05wjqqgF86cDdPRAGaa,Bruno Major,0,2,232,75,51,17.04469646430954,"차가운,","활기찬,","중립적인,","저명한,",깨끗한,"차가운, 활기찬, 중립적인, 저명한, 깨끗한"
i <3 u,5EcGSkkNBMAWOePvLgKde1,boy pablo,2,13,231,151,51,15.48810317989771,"차가운,","활기찬,","청량한,","저명한,",깨끗한,"차가운, 활기찬, 청량한, 저명한, 깨끗한"
stars,0QJE4JjS8oXrWIeLZXIroX,Arash Buana,2,9,248,78,50,14.064932177006892,"차가운,","활기찬,","중립적인,","저명한,",깨끗한,"차가운, 활기찬, 중립적인, 저명한, 깨끗한"
free love - dream edit,3HAsf0o0TJY9WL4zKCzE3u,HONNE,2,18,250,143,50,15.26573271069602,"차가운,","활기찬,","청량한,","저명한,",깨끗한,"차가운, 활기찬, 청량한, 저명한, 깨끗한"
She Chose Me,6PGaHXbIW1oFf1ER258tLi,Bruno Major,0,7,233,44,51,17.04469646430954,"차가운,","활기찬,","무거운,","저명한,",깨끗한,"차가운, 활기찬, 무거운, 저명한, 깨끗한"
Changes,7KhzNtBj6hmB08fyJCIRb3,Hayd,0,10,242,114,51,11.830108961529907,"차가운,","활기찬,","중립적인,","저명한,",깨끗한,"차가운, 활기찬, 중립적인, 저명한, 깨끗한"
I Wanna See You Smile,5DWf4L3ZK5PILo7t2Ruw9G,Aquilo,0,7,248,19,50,11.518790304647542,"차가운,","활기찬,","무거운,","저명한,",깨끗한,"차가운, 활기찬, 무거운, 저명한, 깨끗한"
Keep Your Head Up Princess,19pChrR4hwdINqoOFUo2Hj,Anson Seabra,2,6,222,156,51,11.552145875027795,"차가운,","활기찬,","청량한,","저명한,",깨끗한,"차가운, 활기찬, 청량한, 저명한, 깨끗한"
Labradors,3pFd9A26HBn5e1qXjHqdTC,"Hailaker,Lowswimmer,Jemima Coulter",0,8,251,100,51,17.511674449633087,"차가운,","활기찬,","중립적인,","저명한,",깨끗한,"차가운, 활기찬, 중립적인, 저명한, 깨끗한"
Summer Wine,4Xu2vrU3xIsRC1WJRuCcty,Augustine,2,24,248,13,50,11.36313097620636,"차가운,","활기찬,","무거운,","저명한,",깨끗한,"차가운, 활기찬, 무거운, 저명한, 깨끗한"
Wait for You,4du1sHf5pUhdEEwqtmOAi2,Ocie Elliott,2,27,248,132,51,12.530575939515233,"차가운,","활기찬,","청량한,","저명한,",깨끗한,"차가운, 활기찬, 청량한, 저명한, 깨끗한"
"Morning Crawls Towards You, And I - Live",7tvURb3EutC5eHJQ1QoNTq,Good Luck Finding Iris,0,20,241,63,50,30.564820991772294,"차가운,","활기찬,","무거운,","저명한,",약간의 빈티지한,"차가운, 활기찬, 무거운, 저명한, 약간의 빈티지한"
"Vuelie - From ""Frozen""/Score",2Vlcq7fPH4rGbKwTOqnDMO,"Christophe Beck,Frode Fjellheim,Cantus",0,13,249,7,50,47.19813208805871,"차가운,","활기찬,","무거운,","저명한,",빈티지한,"차가운, 활기찬, 무거운, 저명한, 빈티지한"
"Frozen Heart - From ""Frozen""/Soundtrack Version",6WCv9vqw79lm9LyVy8nAgX,Cast - Frozen,2,51,213,70,50,47.19813208805871,"차가운,","활기찬,","중립적인,","저명한,",빈티지한,"차가운, 활기찬, 중립적인, 저명한, 빈티지한"
"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",1P8lCkvGJKZaucVzgSwGHW,"Kristen Bell,Agatha Lee Monn,Katie Lopez",0,17,244,14,50,47.19813208805871,"차가운,","활기찬,","무거운,","저명한,",빈티지한,"차가운, 활기찬, 무거운, 저명한, 빈티지한"
"For the First Time in Forever - From ""Frozen""/Soundtrack Version",2HF0C3YqOsUqrYkWxzIya8,"Kristen Bell,Idina Menzel",2,33,216,14,50,47.19813208805871,"차가운,","활기찬,","무거운,","저명한,",빈티지한,"차가운, 활기찬, 무거운, 저명한, 빈티지한"
"Love Is an Open Door - From ""Frozen""/Soundtrack Version",6PaWUdDnQsYV5bPPPOmeyr,"Kristen Bell,Santino Fontana",3,100,123,187,50,47.19813208805871,"밸런스 있는,","평온한,","청량한,","저명한,",빈티지한,"밸런스 있는, 평온한, 청량한, 저명한, 빈티지한"
"Let It Go - From ""Frozen""/Soundtrack Version",2zV3AmIgnDoWIW5zWC2p3B,Idina Menzel,2,89,194,72,50,47.19813208805871,"밸런스 있는,","활기찬,","중립적인,","저명한,",빈티지한,"밸런스 있는, 활기찬, 중립적인, 저명한, 빈티지한"
"Reindeer(s) Are Better Than People - From ""Frozen"" / Soundtrack Version",5FfqO62a2GNy3rkELx6cGw,Jonathan Groff,2,22,218,109,50,47.19813208805871,"차가운,","활기찬,","중립적인,","저명한,",빈티지한,"차가운, 활기찬, 중립적인, 저명한, 빈티지한"
"In Summer - From ""Frozen""/Soundtrack Version",69j19wDqFrDybK63m7FhCM,Josh Gad,2,16,144,53,50,47.19813208805871,"차가운,","안정적인,","무거운,","저명한,",빈티지한,"차가운, 안정적인, 무거운, 저명한, 빈티지한"
"For the First Time in Forever (Reprise) - From ""Frozen""/Soundtrack Version",1I7clnhRKZHNOUTNFxghW1,"Kristen Bell,Idina Menzel",2,22,220,25,50,47.19813208805871,"차가운,","활기찬,","무거운,","저명한,",빈티지한,"차가운, 활기찬, 무거운, 저명한, 빈티지한"
"Fixer Upper - From ""Frozen""/Soundtrack Version",0HsoTeP5Na7msl2ZjWqUkC,"Maia Wilson,Cast - Frozen",1,71,126,116,50,47.19813208805871,"밸런스 있는,","평온한,","중립적인,","저명한,",빈티지한,"밸런스 있는, 평온한, 중립적인, 저명한, 빈티지한"
"Let It Go - From ""Frozen / Single Version",6WCg52lbOg6xVCoM0Jf9j9,Demi Lovato,4,144,141,56,50,47.19813208805871,"따뜻한,","안정적인,","무거운,","저명한,",빈티지한,"따뜻한, 안정적인, 무거운, 저명한, 빈티지한"
"Making Today a Perfect Day - From ""Frozen Fever""",6JX1kY1y5qEcHcq7B9gcya,"Idina Menzel,Kristen Bell,Cast of Frozen Fever",2,79,195,132,50,39.08160996219702,"밸런스 있는,","활기찬,","청량한,","저명한,",빈티지한,"밸런스 있는, 활기찬, 청량한, 저명한, 빈티지한"
Ring in the Season,4UoYb2HJklHzXbVA5klJGt,"Kristen Bell,Idina Menzel,Josh Gad",2,23,204,21,50,27.55170113408939,"차가운,","활기찬,","무거운,","저명한,",약간의 빈티지한,"차가운, 활기찬, 무거운, 저명한, 약간의 빈티지한"
The Ballad of Flemmingrad,0ZCDZQLx46QqygTTcj0HiZ,Jonathan Groff,2,19,210,95,50,27.55170113408939,"차가운,","활기찬,","중립적인,","저명한,",약간의 빈티지한,"차가운, 활기찬, 중립적인, 저명한, 약간의 빈티지한"
Ring in the Season (Reprise),6YTcjfbKZQArfPzZ5tbTMZ,Idina Menzel,0,21,249,12,50,27.55170113408939,"차가운,","활기찬,","무거운,","저명한,",약간의 빈티지한,"차가운, 활기찬, 무거운, 저명한, 약간의 빈티지한"
That Time of Year,1kEFzZpyfpgBYC0PnODx2F,"Josh Gad,Idina Menzel,Kristen Bell,Cast - Olaf's Frozen Adventure",2,64,147,93,50,27.55170113408939,"밸런스 있는,","안정적인,","중립적인,","저명한,",약간의 빈티지한,"밸런스 있는, 안정적인, 중립적인, 저명한, 약간의 빈티지한"
That Time of Year (Reprise),1aMbN2wANDqAlRc7SHCs4Q,Josh Gad,0,4,248,6,50,27.55170113408939,"차가운,","활기찬,","무거운,","저명한,",약간의 빈티지한,"차가운, 활기찬, 무거운, 저명한, 약간의 빈티지한"
When We're Together,6xsanHBuSwNCTESsldlB0o,"Idina Menzel,Kristen Bell,Josh Gad,Jonathan Groff",2,43,234,24,50,27.55170113408939,"차가운,","활기찬,","무거운,","저명한,",약간의 빈티지한,"차가운, 활기찬, 무거운, 저명한, 약간의 빈티지한"
The Ballad of Flemmingrad (Traditional Version),2bn5x7ElOKE3NSsBgZ2YNC,Jonathan Groff,2,19,207,56,50,27.55170113408939,"차가운,","활기찬,","무거운,","저명한,",약간의 빈티지한,"차가운, 활기찬, 무거운, 저명한, 약간의 빈티지한"
Introduction,3PYgUmM7AzwGG6Qfurk0TP,Christophe Beck,2,14,248,18,50,19.30175672670669,"차가운,","활기찬,","무거운,","저명한,",약간의 빈티지한,"차가운, 활기찬, 무거운, 저명한, 약간의 빈티지한"
All Is Found,61HVbcNeRACZpyvHrc3AnD,Evan Rachel Wood,0,9,246,5,51,19.30175672670669,"차가운,","활기찬,","무거운,","저명한,",약간의 빈티지한,"차가운, 활기찬, 무거운, 저명한, 약간의 빈티지한"
Some Things Never Change,4Xbotg4PCLJw9cDx2dtZLK,"Kristen Bell,Idina Menzel,Josh Gad,Jonathan Groff,Cast of Frozen 2",2,61,209,82,51,19.30175672670669,"차가운,","활기찬,","중립적인,","저명한,",약간의 빈티지한,"차가운, 활기찬, 중립적인, 저명한, 약간의 빈티지한"
Into the Unknown,3Z0oQ8r78OUaHvGPiDBR3W,"Idina Menzel,AURORA",2,72,236,10,51,19.30175672670669,"밸런스 있는,","활기찬,","무거운,","저명한,",약간의 빈티지한,"밸런스 있는, 활기찬, 무거운, 저명한, 약간의 빈티지한"
When I Am Older,1Tt7zr1yDbKbT8L4jzSZ74,Josh Gad,2,31,205,200,51,19.30175672670669,"차가운,","활기찬,","신비로운,","저명한,",약간의 빈티지한,"차가운, 활기찬, 신비로운, 저명한, 약간의 빈티지한"
Iduna's Scarf,2lkUgZX55tVYY7u02zYH7x,"Christophe Beck,Cast of Frozen 2",0,2,254,1,50,19.30175672670669,"차가운,","활기찬,","무거운,","저명한,",약간의 빈티지한,"차가운, 활기찬, 무거운, 저명한, 약간의 빈티지한"
Reindeer(s) Are Better Than People (Cont.),1AHAYbZklQkUj7wgxhQPIo,Jonathan Groff,0,8,232,74,50,19.30175672670669,"차가운,","활기찬,","중립적인,","저명한,",약간의 빈티지한,"차가운, 활기찬, 중립적인, 저명한, 약간의 빈티지한"
Lost in the Woods,7namdlOhbtsc8FvoSafOQt,Jonathan Groff,2,100,218,16,51,19.30175672670669,"밸런스 있는,","활기찬,","무거운,","저명한,",약간의 빈티지한,"밸런스 있는, 활기찬, 무거운, 저명한, 약간의 빈티지한"
Show Yourself,50WeOnXhM1H7AZEeIDoWfZ,"Idina Menzel,Evan Rachel Wood",2,61,234,10,51,19.30175672670669,"차가운,","활기찬,","무거운,","저명한,",약간의 빈티지한,"차가운, 활기찬, 무거운, 저명한, 약간의 빈티지한"
The Next Right Thing,1gilgPrTkkZTp09Xf8zCmK,Kristen Bell,0,23,244,8,51,19.30175672670669,"차가운,","활기찬,","무거운,","저명한,",약간의 빈티지한,"차가운, 활기찬, 무거운, 저명한, 약간의 빈티지한"
Reindeer Circle,6XuQJwADFpvgT9i7wPViJd,Cantus,0,0,252,6,50,19.30175672670669,"차가운,","활기찬,","무거운,","저명한,",약간의 빈티지한,"차가운, 활기찬, 무거운, 저명한, 약간의 빈티지한"
"Into the Unknown - From ""Frozen 2""",0v622a7rlXRYcT6m3xwutU,Panic! At The Disco,1,195,123,45,50,19.424060484767622,"강렬한,","평온한,","무거운,","저명한,",약간의 빈티지한,"강렬한, 평온한, 무거운, 저명한, 약간의 빈티지한"
All Is Found - Kacey Musgraves Version,5EeQQ8BVJTRkp1AIKJILGY,Kacey Musgraves,2,27,252,31,51,19.30175672670669,"차가운,","활기찬,","무거운,","저명한,",약간의 빈티지한,"차가운, 활기찬, 무거운, 저명한, 약간의 빈티지한"
Lost in the Woods - Weezer Version,227zkOoNpqRrzEPxvVRiF5,Weezer,2,64,158,24,51,19.30175672670669,"밸런스 있는,","안정적인,","무거운,","저명한,",약간의 빈티지한,"밸런스 있는, 안정적인, 무거운, 저명한, 약간의 빈티지한"
All Is Found (Lullaby Ending) - Outtake,4na7Gwn4tqUCxScgHOWAip,Evan Rachel Wood,0,5,238,14,51,19.30175672670669,"차가운,","활기찬,","무거운,","저명한,",약간의 빈티지한,"차가운, 활기찬, 무거운, 저명한, 약간의 빈티지한"
Home - Outtake,6YM4DsQki1UdQSrTGlanVH,Kristen Bell,2,41,184,170,50,19.30175672670669,"차가운,","안정적인,","청량한,","저명한,",약간의 빈티지한,"차가운, 안정적인, 청량한, 저명한, 약간의 빈티지한"
Unmeltable Me - Outtake,09MvGKcju2jf2ktxDa0s17,Josh Gad,3,30,102,153,50,19.30175672670669,"차가운,","평온한,","청량한,","저명한,",약간의 빈티지한,"차가운, 평온한, 청량한, 저명한, 약간의 빈티지한"
Get This Right - Outtake,401xthyxSHv4raI9NCGgr3,"Jonathan Groff,Kristen Bell",3,57,100,178,50,19.30175672670669,"차가운,","평온한,","청량한,","저명한,",약간의 빈티지한,"차가운, 평온한, 청량한, 저명한, 약간의 빈티지한"
I Seek the Truth - Outtake,6Rvh5eOFXDPAGAadIfsSLw,"Kristen Anderson-Lopez,Patti Murin",2,12,240,48,50,19.30175672670669,"차가운,","활기찬,","무거운,","저명한,",약간의 빈티지한,"차가운, 활기찬, 무거운, 저명한, 약간의 빈티지한"
Circle of Life,0HU5JnVaKNTWf6GykV9Zn8,"Carmen Twillie,Lebo M.",2,24,68,24,51,100.0,"차가운,","평온한,","무거운,","저명한,",매우 빈티지한,"차가운, 평온한, 무거운, 저명한, 매우 빈티지한"
Be Prepared,34nxgXFCPzDphUJGuRsn10,"Jeremy Irons,Whoopi Goldberg,Cheech Marin,Jim Cummings",3,56,158,164,51,100.0,"차가운,","안정적인,","청량한,","저명한,",매우 빈티지한,"차가운, 안정적인, 청량한, 저명한, 매우 빈티지한"
Steal The Show,0SccFtYdj75y6lL2OW10Cf,Lauv,2,43,160,109,51,4.747609517456082,"차가운,","안정적인,","중립적인,","저명한,",깨끗한,"차가운, 안정적인, 중립적인, 저명한, 깨끗한"
You've Got a Friend in Me,2stkLJ0JNcXkIRDNF3ld6c,Randy Newman,2,33,212,159,51,100.0,"차가운,","활기찬,","청량한,","저명한,",매우 빈티지한,"차가운, 활기찬, 청량한, 저명한, 매우 빈티지한"
This Wish - ANYUJIN Version,0mIq6bZT7BfeJ7WG8duSMZ,ANYUJIN,2,105,204,19,50,2.646208583500111,"밸런스 있는,","활기찬,","무거운,","저명한,",깨끗한,"밸런스 있는, 활기찬, 무거운, 저명한, 깨끗한"
"When Will My Life Begin? - From ""Tangled"" / Soundtrack Version",1OnpQiFektClbYHy2qKPyN,Mandy Moore,1,46,106,148,50,59.38403380031132,"차가운,","평온한,","청량한,","저명한,",강한 빈티지한,"차가운, 평온한, 청량한, 저명한, 강한 빈티지한"
"Part of Your World - From ""The Little Mermaid""/Korean Soundtrack Version",2ouYvmVxhKfNR1LHrMLHqM,DANIELLE,0,6,238,19,50,5.081165221258617,"차가운,","활기찬,","무거운,","저명한,",깨끗한,"차가운, 활기찬, 무거운, 저명한, 깨끗한"
Le Festin,02JIdsrod3BYucThfUFDUX,"Camille,Michael Giacchino",2,41,236,32,51,71.56993551256393,"차가운,","활기찬,","무거운,","저명한,",강한 빈티지한,"차가운, 활기찬, 무거운, 저명한, 강한 빈티지한"
Un Poco Loco,0OFknyqxmSQ42SoKxWVTok,"Anthony Gonzalez,Gael Garcia Bernal",2,82,167,112,51,27.4738714698688,"밸런스 있는,","안정적인,","중립적인,","저명한,",약간의 빈티지한,"밸런스 있는, 안정적인, 중립적인, 저명한, 약간의 빈티지한"
다 잊어 - Korean Version,6GbQiqNlpyy2SUNs7ztL7U,Hye Na Park,2,74,230,82,50,43.13987102512786,"밸런스 있는,","활기찬,","중립적인,","저명한,",빈티지한,"밸런스 있는, 활기찬, 중립적인, 저명한, 빈티지한"
Speechless (Full),0XPsOSYzDJZJArevQNm2AR,Naomi Scott,2,79,200,42,51,21.26973537914165,"밸런스 있는,","활기찬,","무거운,","저명한,",약간의 빈티지한,"밸런스 있는, 활기찬, 무거운, 저명한, 약간의 빈티지한"
Surface Pressure,760jhRscwGbIIe1m1IIQpU,Jessica Darrow,4,177,104,130,51,11.129641983544586,"따뜻한,","평온한,","청량한,","저명한,",깨끗한,"따뜻한, 평온한, 청량한, 저명한, 깨끗한"
He's a Pirate,08QaHlMPWuO5PUxjl61bXn,Klaus Badelt,2,86,155,40,51,85.56815654881032,"밸런스 있는,","안정적인,","무거운,","저명한,",매우 빈티지한,"밸런스 있는, 안정적인, 무거운, 저명한, 매우 빈티지한"
A Whole New World,0C00u4unWaWvwurDaCXcrB,"John Park,Lena Park",2,34,215,17,50,21.247498332221483,"차가운,","활기찬,","무거운,","저명한,",약간의 빈티지한,"차가운, 활기찬, 무거운, 저명한, 약간의 빈티지한"
Married Life,7iocNjLrxPHLl8njgRlv5U,Michael Giacchino,0,3,253,7,51,63.44229486324216,"차가운,","활기찬,","무거운,","저명한,",강한 빈티지한,"차가운, 활기찬, 무거운, 저명한, 강한 빈티지한"
